0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0071092,0,0,0,0,0,0,0,0,0,0,0.055956,0,0.057888,0,0,0,0,0.078686,0,0,0.10854,0,0,0.1202,0.029558,0,0.3607,0,0.033317,0,0.021873,0.0024291,0.034676,0,0,0,0,0,0,0,0
0,-0.094658,0,-0.12398,0,-0.14837,0,0,0,0,0,0,-0.07262,0,-0.099623,0,0,0,-0.061595,-0.084715,-0.001966,0,0,0,-0.17363,0,-0.20291,0,-0.33905,-0.22184,0,0,-0.02906,-0.16354,-0.044127,0,0,0,0,0,0,0,0,0
0,-0.11222,0,-0.13717,0,-0.18071,0,0,0,0,0,0,-0.083729,0,-0.12961,0,0,0,-0.089207,-0.095484,-0.014435,0,0,0,-0.2405,0,-0.24066,0,-0.37677,-0.24317,0,0,-0.041982,-0.20043,-0.059004,0,0,0,0,0,0,0,0,0
0,0.02752,0,0,0,0,0,0,0,0.014392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031307,0,0,0,0,0,0,0,0,0,0,0.026167,0,0,0,-0.012025,0,0,-0.049763,-0.036453,0
0,0,0,0.0047031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004699,0,0,0,0,-0.023047,0,0,0,0,0,0,0,0,0,0,0,0,-0.03685,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.097216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
