0.23942,0.36094,0.4552,0.48646,0.97104
0.78803,0.95227,0.26314,0.25397,0.26031
0.23402,0.27855,0.26314,0.2539,1
0.23402,0.27855,0.26314,0.2539,1
0.24527,0.29261,0.28538,0.7891,0.93413
