2.1202e-09,2.0654e-09,2.1367e-09,0,1.7144e-09,2.1646e-09,1.9447e-09,1.5225e-09,2.1332e-09,0,1.9803e-09,0,0,0,0,0,-1.6461e-09,0,0,0,0,0
0,3.1444e-09,3.2079e-09,7.2583e-11,3.0285e-09,3.2168e-09,3.1217e-09,2.6378e-11,3.1782e-09,0,0,0,0,0,0,0,-3.3251e-09,0,0,0,0,5.7663e-10
5.9898e-08,6.1161e-08,5.4475e-08,4.0506e-08,3.4132e-08,5.5253e-08,4.3516e-08,2.3746e-08,5.8406e-08,2.8748e-08,4.2382e-08,4.2824e-08,3.4286e-08,3.4225e-08,2.1168e-08,8.7916e-09,-7.9953e-08,1.8701e-08,1.213e-08,3.4286e-08,2.8926e-08,4.4044e-08
2.0835e-09,3.7619e-09,2.125e-09,4.8127e-10,1.9322e-09,3.7946e-09,2.0775e-09,0,3.8062e-09,0,0,0,0,0,0,0,-6.0388e-09,0,0,0,0,0
3.1879e-09,3.3898e-09,1.3677e-09,0,1.4149e-09,3.4114e-09,1.6581e-09,0,3.4262e-09,0,0,0,0,0,0,0,-6.7067e-09,0,0,0,0,0
3.271e-08,3.0797e-08,3.0361e-08,1.9736e-08,1.8447e-08,2.9234e-08,2.4138e-08,1.4151e-08,3.0372e-08,1.2719e-08,2.0479e-08,2.473e-08,1.9334e-08,1.7957e-08,9.1848e-09,1.3535e-09,-4.787e-08,1.0275e-08,1.2573e-08,1.9334e-08,1.2448e-08,2.5022e-08
2.9012e-08,2.5893e-08,2.5091e-08,1.6854e-08,1.6568e-08,2.4802e-08,1.9112e-08,1.4483e-08,2.5972e-08,1.1444e-08,1.5473e-08,1.8603e-08,1.804e-08,1.6228e-08,1.1899e-08,8.0611e-10,-4.0467e-08,7.8509e-09,1.2741e-08,1.804e-08,1.1872e-08,2.0219e-08
2.762e-09,3.0179e-09,3.1805e-09,0,2.8605e-09,0,3.0514e-09,0,3.1872e-09,2.798e-09,2.5686e-09,3.3335e-09,0,0,0,0,-3.2616e-09,0,0,0,3.2344e-09,3.4846e-09
1.2159e-08,1.4153e-08,8.3808e-09,0,2.2709e-09,1.4315e-08,5.377e-09,0,1.3104e-08,3.3973e-09,6.7838e-09,4.9919e-09,5.0793e-09,4.9644e-09,0,0,-1.757e-08,0,1.3004e-09,5.0793e-09,0,3.6418e-09
1.2179e-08,1.4034e-08,8.2371e-09,0,2.2422e-09,1.418e-08,5.3403e-09,0,1.3137e-08,3.4833e-09,6.8186e-09,4.7277e-09,4.7993e-09,4.867e-09,0,0,-1.7628e-08,0,1.3395e-09,4.7993e-09,0,3.5993e-09
1.1954e-08,1.385e-08,7.9737e-09,0,1.8882e-09,1.3972e-08,4.9797e-09,0,1.2949e-08,3.3967e-09,6.6061e-09,4.3805e-09,4.4157e-09,4.654e-09,0,0,-1.7683e-08,0,1.3958e-09,4.4157e-09,0,3.3779e-09
1.248e-08,1.4296e-08,8.4478e-09,0,2.3282e-09,1.4451e-08,5.3474e-09,0,1.3432e-08,3.8273e-09,6.9373e-09,3.7214e-09,3.7524e-09,4.0176e-09,0,0,-1.7218e-08,0,9.0575e-10,3.7524e-09,0,2.7783e-09
1.2552e-08,1.4431e-08,8.4224e-09,0,2.3846e-09,1.4537e-08,5.3742e-09,0,1.3534e-08,4.0058e-09,6.8342e-09,3.7957e-09,3.8351e-09,4.0535e-09,0,0,-1.7358e-08,0,9.1377e-10,3.8351e-09,0,2.8213e-09
0,0,2.338e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0324e-08,0,0,0,0,7.8517e-10
0,5.7662e-10,1.5149e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.112e-08,0,0,0,0,1.021e-09
1.8632e-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0433e-08,0,0,0,0,3.8898e-10
2.4454e-08,1.9287e-08,1.6356e-08,1.1133e-08,2.0922e-09,1.7787e-08,9.1511e-09,0,1.7718e-08,5.6093e-09,1.0512e-08,1.3938e-08,1.0239e-08,7.6589e-09,2.581e-09,0,-3.4332e-08,1.806e-09,3.3222e-10,1.0239e-08,9.6736e-09,1.2591e-08
7.8578e-09,8.1463e-09,7.2955e-09,4.9264e-09,0,7.1632e-09,7.1423e-09,0,6.8203e-09,0,3.3865e-09,0,0,0,0,0,-9.021e-09,0,0,0,0,0
2.5332e-08,2.3423e-08,2.0633e-08,1.3108e-08,1.1034e-08,2.3245e-08,1.5336e-08,8.4555e-09,2.3808e-08,1.2286e-08,1.6877e-08,1.7872e-08,1.4591e-08,1.2598e-08,7.6742e-09,2.3318e-09,-3.7659e-08,7.6774e-09,2.8673e-09,1.4591e-08,1.5817e-08,1.9597e-08
2.8018e-08,2.698e-08,1.9817e-08,1.6028e-08,9.8817e-09,2.0971e-08,1.5993e-08,3.0846e-09,2.3437e-08,1.1733e-08,2.0093e-08,1.2762e-08,1.2647e-08,9.6515e-09,5.6625e-09,0,-3.6703e-08,0,2.6455e-09,1.2647e-08,8.5325e-09,1.2361e-08
2.5977e-10,2.5103e-10,0,0,0,2.5245e-10,0,0,2.1334e-10,0,1.5621e-10,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8903e-09,2.3571e-09,1.958e-09,1.0333e-09,1.5335e-09,2.5217e-09,1.7764e-09,1.0415e-09,2.4679e-09,1.0904e-09,1.1461e-09,5.1181e-09,4.597e-09,7.608e-10,0,0,-5.5803e-09,4.3619e-09,0,4.597e-09,1.8489e-10,4.6415e-09
1.0968e-09,1.0869e-09,0,0,0,0,1.0543e-09,0,1.0952e-09,0,1.0513e-09,0,0,0,0,0,-7.9043e-10,0,0,0,0,0
1.3972e-09,1.3917e-09,0,0,0,0,1.3679e-09,0,1.4001e-09,0,1.3781e-09,0,0,0,0,0,-9.37e-10,0,0,0,0,0
1.4438e-09,1.4383e-09,0,0,0,0,1.4101e-09,0,1.4466e-09,0,1.4202e-09,0,0,0,0,0,-9.578e-10,0,0,0,0,0
1.288e-09,1.2825e-09,0,0,0,0,1.2632e-09,0,1.2865e-09,0,1.2381e-09,0,0,0,0,0,-7.338e-10,0,0,0,0,0
2.9502e-09,5.1354e-09,2.8842e-09,2.2628e-09,0,7.6471e-09,1.743e-10,1.5709e-09,7.4835e-09,0,4.6518e-09,0,0,0,0,0,-7.6468e-09,0,0,0,0,4.9612e-12
5.8175e-09,5.808e-09,5.784e-09,5.57e-09,0,5.7913e-09,2.858e-09,2.6096e-09,5.6231e-09,0,5.5975e-09,0,0,0,0,0,-2.1191e-09,0,0,0,0,0
5.8172e-09,5.8077e-09,5.7837e-09,5.5696e-09,0,5.791e-09,2.8578e-09,2.6093e-09,5.6228e-09,0,5.5972e-09,0,0,0,0,0,-2.1189e-09,0,0,0,0,0
4.7982e-09,4.7917e-09,4.7633e-09,4.5507e-09,0,4.7738e-09,1.7245e-09,1.477e-09,4.6051e-09,0,4.5791e-09,0,0,0,0,0,-8.9416e-10,0,0,0,0,0
5.6711e-09,5.689e-09,5.6286e-09,5.4304e-09,0,5.6616e-09,2.7459e-09,2.4905e-09,5.4856e-09,0,5.4683e-09,0,0,0,0,0,-1.9397e-09,0,0,0,0,0
5.7427e-09,5.7754e-09,5.7117e-09,5.5444e-09,0,5.7329e-09,2.8302e-09,1.9885e-09,5.5807e-09,0,5.5847e-09,0,0,0,0,0,-2.0225e-09,0,0,0,0,0
