0.47462,0.60758,1.9102,0.4899,0.40811
73.942,74.237,1.5937,0.32047,0.33811
0.60839,0.088664,0.076393,0.048801,0.020705
1.7426,1.5718,1.5339,1.8658,1.4514
1.4442,1.9515,1.5607,1.1073,0.83427
